Value;Температура выпускных газов на выходе из цилиндра
11452.0;507.1998389582519
11453.0;406.07249799133723
11454.0;407.0856662669316
11455.0;405.49695128843035
11456.0;404.6205132322938
11457.0;405.29842928721246
11458.0;302.6246848275786
11459.0;406.8992052240082
11460.0;402.69003311647185
11461.0;403.11038415618896
11462.0;409.0263438237993
11463.0;502.97944538840216
11464.0;409.4520298061461
11465.0;406.895737794275
11466.0;407.8895866508781
11467.0;510.9725790297758
11468.0;408.92567580850545
11469.0;505.68950536237304
11470.0;298.1643310061934
11471.0;406.43741923065255
11472.0;408.1160633501565
11473.0;502.6921333064664
11474.0;404.3806342567065
11475.0;408.8446948774099
11476.0;407.1559533544511
11477.0;403.3680610601657
11478.0;408.0100611583607
11479.0;400.86063066458405
11480.0;405.2146781197992
11481.0;401.71031421501306
11482.0;402.61971937140567
11483.0;303.0335472565057
11484.0;298.6901248917152
11485.0;406.30843672815064
11486.0;506.0270637546702
11487.0;409.4495865578051
11488.0;400.15675335273096
11489.0;401.7080496109315
11490.0;304.36349002916876
11491.0;405.30253422861085
11492.0;408.5439958436367
11493.0;401.9313153558231
11494.0;402.120213841529
11495.0;404.3437954210111
11496.0;403.5624413122053
11497.0;406.67846305204364
11498.0;402.41393860448846
11499.0;407.93416936701294
11500.0;506.24565289475873
11501.0;400.03057984453625
11502.0;402.7160095241153
11503.0;408.38732307196346
11504.0;403.3084399008594
11505.0;400.30606602526285
11506.0;400.0132950933681
11507.0;403.8051059757512
11508.0;402.8715141702294
11509.0;400.93116149960105
11510.0;404.574105553714
11511.0;504.3751085707742
11512.0;408.2306799821907
11513.0;403.3013314634153
11514.0;401.8441792334034
11515.0;401.87726703644125
11516.0;504.63761731462677
11517.0;402.1484710592612
11518.0;408.48594256621453
11519.0;408.30481619000705
11520.0;409.5712647467275
11521.0;409.4108423387888
11522.0;505.426331086383
11523.0;406.19810604011406
11524.0;404.4287192596747
11525.0;301.5821715051611
11526.0;403.9420270151708
11527.0;404.384581247814
11528.0;408.4324438920529
11529.0;407.04440472933777
11530.0;408.7033729456693
11531.0;508.25309147346223
11532.0;406.17069189755523
11533.0;505.00435791452657
11534.0;510.47314162282987
11535.0;297.76670611668663
11536.0;504.6919273076416
11537.0;299.1665828113113
11538.0;503.4297271147556
11539.0;408.80287678490976
11540.0;304.2856123940598
11541.0;402.85417650446885
11542.0;401.6253751213974
11543.0;404.4004465502982
11544.0;407.9567792436078
11545.0;408.42003028321597
11546.0;400.2149021811008
11547.0;404.56345899790676
11548.0;407.44841477242807
11549.0;402.7444524730899
11550.0;408.9847633138595
11551.0;401.1119496079941
11552.0;401.3774530577293
11553.0;301.5171628741154
11554.0;506.61582599054344
11555.0;510.07134430469944
11556.0;406.4682243066532
11557.0;403.9422057947154
11558.0;404.8822514604219
11559.0;404.46718440366476
11560.0;404.1005623912906
11561.0;401.67847877445377
11562.0;402.63841596548036
11563.0;409.00068365754544
11564.0;400.95702311802864
11565.0;406.6175129267235
11566.0;305.64314068202543
11567.0;409.7452733322263
11568.0;302.9425356985588
11569.0;502.84030278787
11570.0;303.84593419442524
11571.0;405.42447432732115
11572.0;402.74857517872556
11573.0;408.18084433073096
11574.0;409.0007436393009
11575.0;408.801649964842
11576.0;406.43792091692563
11577.0;400.1427302310024
11578.0;406.8284256365248
11579.0;506.0221757535253
11580.0;401.66245003017656
11581.0;303.78223931925857
11582.0;403.68827457615737
11583.0;405.2755539634906
11584.0;408.07276708096856
11585.0;403.6172127039681
11586.0;401.77077501237324
11587.0;400.78513026370615
11588.0;298.8275978267049
11589.0;408.16813878436835
11590.0;403.84639686333225
11591.0;404.7051473626058
11592.0;409.1784960596088
11593.0;302.2758450161284
11594.0;400.74626925585693
11595.0;502.8396035193724
11596.0;406.6493751602353
11597.0;407.9212443065726
11598.0;403.4835321120926
11599.0;407.9737953372233
11600.0;305.99040665272156
11601.0;508.162540334595
11602.0;505.35840286878397
11603.0;407.4893231570929
11604.0;402.3688577095899
11605.0;400.88573292888424
11606.0;404.5589921520139
11607.0;401.2517177470112
11608.0;405.54173716758856
11609.0;402.3185531021389
11610.0;407.2827147601546
11611.0;400.14195149232825
11612.0;509.74782314928
11613.0;400.2219059723568
11614.0;401.49104419281514
11615.0;405.8756293968381
11616.0;409.1058641701678
11617.0;507.33867955330504
11618.0;306.9733453652691
11619.0;402.48649296678553
11620.0;402.1709807273498
11621.0;400.3146195116412
11622.0;409.4277183590843
11623.0;409.30233175439656
11624.0;512.0946199500979
11625.0;406.4120678691092
11626.0;400.77158569221285
11627.0;404.8884888130537
11628.0;409.0270022121975
11629.0;509.0805003463959
11630.0;304.87637925210674
11631.0;403.3164112252894
11632.0;409.36999703479455
11633.0;306.041092692297
11634.0;402.55486463722826
11635.0;403.3979315656255
11636.0;402.74238721733246
11637.0;409.5852158333932
11638.0;405.1486990562908
11639.0;408.9391986378609
11640.0;407.16786544302437
11641.0;402.94985704912597
11642.0;408.2727351949556
11643.0;408.51897850259127
11644.0;400.660087103633
11645.0;407.5927778641652
11646.0;409.730022057089
11647.0;408.8731324818007
11648.0;405.9397760810795
11649.0;404.3055244334227
11650.0;404.45654581956734
11651.0;508.54096382605877
11652.0;403.0778987327151
11653.0;400.6645424948646
11654.0;402.82455996090334
11655.0;400.7434281523447
11656.0;408.9642246387646
11657.0;400.39488325964976
11658.0;405.8078547049566
11659.0;298.12242001684416
11660.0;408.97734613904413
11661.0;403.4441733306596
11662.0;405.94103844946653
11663.0;402.7932125885831
11664.0;408.11053090600933
11665.0;405.50747750628915
11666.0;409.54337982194227
11667.0;409.324324087208
11668.0;403.29401636228465
11669.0;402.2793663841226
11670.0;406.5580341796244
11671.0;403.31385528567677
11672.0;405.71716072525425
11673.0;507.428510025504
11674.0;401.4646042296127
11675.0;306.6209621920887
11676.0;405.58900897526127
11677.0;409.59236045894653
11678.0;402.98490651495354
11679.0;404.78714250187926
11680.0;406.2811866389808
11681.0;405.20798288528835
11682.0;298.3475945785278
11683.0;400.662012719629
11684.0;405.73679595713594
11685.0;408.7640760694871
11686.0;406.0151810352156
11687.0;405.2455683473442
11688.0;298.64094328786297
11689.0;400.1169883032354
11690.0;305.4110972662436
11691.0;506.06714406688764
11692.0;402.0129082498184
11693.0;409.3973468116243
11694.0;405.94966545390514
11695.0;402.1686530474878
11696.0;408.9403859068032
11697.0;403.8815700140555
11698.0;307.38859651694094
11699.0;307.13635777148016
11700.0;403.018966124518
11701.0;510.6008872871843
11702.0;400.2952626947891
11703.0;299.81916798552083
11704.0;402.9746224275074
11705.0;404.84035743334636
11706.0;405.91473364152375
11707.0;512.3459098160873
11708.0;406.2578830875165
11709.0;409.2086353244429
11710.0;400.324358782728
11711.0;400.4662243315969
11712.0;403.4684750493219
11713.0;403.354846126546
11714.0;402.5041338237714
11715.0;400.42182398859
11716.0;407.26022361364005
11717.0;400.065967612807
11718.0;408.158772081566
11719.0;402.83972319509905
11720.0;409.6865006192821
11721.0;404.4458155262925
11722.0;405.99848180408173
11723.0;404.8134661093069
11724.0;400.41146751039275
11725.0;405.8834392981843
11726.0;407.5581114793481
11727.0;407.43726420073983
11728.0;510.9725900147924
11729.0;402.7276092854417
11730.0;409.6101886852309
11731.0;503.4229436895803
11732.0;407.4215510747867
11733.0;406.8192978362896
11734.0;307.400331689271
11735.0;297.8618153066976
11736.0;306.49467720988184
11737.0;502.8188800812175
11738.0;401.430514906983
11739.0;401.4873036450389
11740.0;408.9445697010346
11741.0;400.87142574763203
11742.0;299.80969746104796
11743.0;405.9336284271193
11744.0;404.90795502996315
11745.0;409.468588022766
11746.0;407.85196085725397
11747.0;508.45226296793805
11748.0;407.76887350268515
11749.0;409.0980703557313
11750.0;406.5911171119837
11751.0;304.5363203551618
11752.0;507.947773540218
11753.0;400.65528382748766
11754.0;503.48535109516706
11755.0;407.33011108926104
11756.0;406.3270571462668
11757.0;403.0401627503999
11758.0;404.22616919769393
11759.0;408.3568291341898
11760.0;405.34059764564245
11761.0;400.1166997360732
11762.0;402.6765065323857
11763.0;400.3461755968171
11764.0;405.7459592235912
11765.0;402.3175552547368
11766.0;403.7873865898955
11767.0;401.96164804615273
11768.0;405.3437443666505
11769.0;402.4105038181593
11770.0;401.3923264241633
11771.0;303.1988373877811
11772.0;402.24594547848653
11773.0;408.2067338730736
11774.0;405.12916518925397
11775.0;408.6797288164078
11776.0;405.5680347208684
11777.0;510.62280804214146
11778.0;405.07364088810226
11779.0;502.713653141717
11780.0;407.97843748928955
11781.0;403.0142972825504
11782.0;401.0613005642296
11783.0;403.38823857580695
11784.0;302.3520038517313
11785.0;405.72456840290585
11786.0;407.4517100581902
11787.0;404.15764407873684
11788.0;298.73296989562533
11789.0;401.8513552594169
11790.0;408.97612196251794
11791.0;409.850882717115
11792.0;400.3265811922221
11793.0;400.06084024200123
11794.0;404.52317871100286
11795.0;404.02547254240193
11796.0;306.1275728580042
11797.0;407.5143860891927
11798.0;400.6838163602639
11799.0;404.064831687255
11800.0;403.29208144766994
11801.0;402.3417768635893
11802.0;405.2079564232317
11803.0;403.8066236700336
11804.0;407.31491044973933
11805.0;510.6086025517105
11806.0;405.82102207073183
11807.0;404.20719344560536
11808.0;512.4760201550049
11809.0;503.184850576371
11810.0;407.2734210844213
11811.0;400.74348811977586
11812.0;402.9506829881841
11813.0;403.6356860723295
11814.0;504.0977358900818
11815.0;402.3020665308561
11816.0;406.9410896673333
11817.0;305.3025574487115
11818.0;406.6233180476176
11819.0;505.0202608861513
11820.0;407.39476652622955
11821.0;404.9527523709765
11822.0;405.6953113796571
11823.0;406.65007761473174
11824.0;401.1107610996468
11825.0;506.58966664450185
11826.0;401.5630904994319
11827.0;401.4318774362978
11828.0;403.84780396966715
11829.0;408.51015386631985
11830.0;407.3711471483212
11831.0;298.36578865032914
11832.0;406.58501699958254
11833.0;504.68597639171486
11834.0;300.6084649754357
11835.0;409.89356098080526
11836.0;302.4265687541357
11837.0;406.42266390921014
11838.0;297.65070308462117
11839.0;405.2681241887525
11840.0;404.6285706392114
11841.0;400.60941424594756
11842.0;301.0111595894818
11843.0;503.3088520834882
11844.0;407.22583855921073
11845.0;507.7196231263228
11846.0;408.8426357816526
11847.0;400.20325481836136
11848.0;505.66414843406517
11849.0;405.0946045597526
11850.0;509.3829815079734
11851.0;507.015748527318
11852.0;298.84026009730934
11853.0;402.94204909610903
11854.0;509.5025022124104
11855.0;401.3719308715704
11856.0;406.73804481121635
11857.0;408.9264541878391
11858.0;510.1039455975801
11859.0;401.9783378927587
11860.0;508.3560582707874
11861.0;401.6085955035335
11862.0;407.0919500876634
11863.0;408.45327124651686
11864.0;401.07527256143027
11865.0;408.95344927487366
11866.0;299.09225039889117
11867.0;404.9568068841034
11868.0;400.1195094535344
11869.0;402.27063909208306
11870.0;409.82922683486623
11871.0;503.26823396816127
11872.0;301.01665022549275
11873.0;402.9701818443923
11874.0;404.7654501473588
11875.0;407.98006936947326
11876.0;408.5937277328999
11877.0;403.93213836999513
11878.0;407.93804482717945
11879.0;506.10652097995074
11880.0;504.55323824880855
11881.0;502.82477465030246
11882.0;403.0354847712706
11883.0;402.9929236647092
11884.0;405.1612447902055
11885.0;406.8227985833358
11886.0;401.2815336931816
11887.0;405.55521807378824
11888.0;509.8011810904577
11889.0;402.991191543634
11890.0;409.35989754830604
11891.0;402.7692122278381
11892.0;404.4431833844718
11893.0;400.09070816434473
11894.0;405.5458115067839
11895.0;403.80878780284627
11896.0;406.6594302581824
11897.0;400.21048614022686
11898.0;504.7893278148346
11899.0;408.0537127670491
11900.0;402.9084864221844
11901.0;405.7382857152879
11902.0;406.07398559615683
11903.0;297.95254364341747
11904.0;406.8640799512037
11905.0;409.7216664133477
11906.0;407.7061861233137
11907.0;405.48740235030454
11908.0;408.8313153917673
11909.0;401.17042034182475
11910.0;400.5642962562848
11911.0;403.03059760163063
11912.0;402.21431439521757
11913.0;508.89098645266347
11914.0;402.2371319771896
11915.0;400.48176641055403
11916.0;405.53197447792274
11917.0;406.49639562596286
11918.0;406.0652093608444
11919.0;304.0017219468819
11920.0;400.1329545587948
11921.0;405.78716673027714
11922.0;400.5206182604104
11923.0;402.50831396655116
11924.0;506.36814584680303
11925.0;306.05032697966607
11926.0;402.928328619936
11927.0;403.1430417412219
11928.0;406.70447519460134
11929.0;408.72500784599623
11930.0;406.06581409854005
11931.0;506.4972006390173
11932.0;408.33722742723785
11933.0;409.7594184709305
11934.0;402.51207719574467
11935.0;402.36246881713697
11936.0;402.78037077262036
11937.0;403.77667646252246
11938.0;406.3666058192969
11939.0;408.2140009734238
11940.0;406.49753003886855
11941.0;400.048851773638
11942.0;409.15892521375594
11943.0;405.733099629363
11944.0;404.6570071705625
11945.0;406.94506068753833
11946.0;511.86283256012666
11947.0;402.7149293245385
11948.0;400.7413142278734
11949.0;400.3157958572537
11950.0;405.33600521917356
11951.0;404.8555565437502
11952.0;306.1436861629016
11953.0;303.63360996067416
11954.0;301.7089492650001
11955.0;407.9639471624422
11956.0;404.0469034955483
11957.0;401.9871494583615
11958.0;406.93577824663595
11959.0;301.69025640146185
11960.0;403.811008731936
11961.0;504.02009077921014
11962.0;400.41328375407284
11963.0;509.43082076660494
11964.0;406.76952203985127
11965.0;404.24755699876476
11966.0;400.48977192424866
11967.0;299.99856308837553
11968.0;408.0752266630994
11969.0;406.26783862608397
11970.0;403.0469609061388
11971.0;401.2409242287289
11972.0;409.990835672094
11973.0;406.821403407687
11974.0;300.6438967457021
11975.0;298.0069532457794
11976.0;400.8126120870808
11977.0;298.32325544039014
11978.0;503.4081951744935
11979.0;408.74761668755724
11980.0;402.52307945958046
11981.0;302.35013662527894
11982.0;400.2998453197071
11983.0;402.98833699887086
11984.0;404.8281377259005
11985.0;407.73110583405753
11986.0;403.08850604601594
11987.0;507.7367690628917
11988.0;400.6400830704906
11989.0;502.6145698185085
11990.0;406.91961839928445
11991.0;407.2402261588185
11992.0;404.21054260833944
11993.0;402.88354099890324
11994.0;409.3400552322024
11995.0;409.60764915007724
11996.0;400.93655497946867
11997.0;405.4528055057062
11998.0;409.80910346772316
11999.0;302.8554520385098
12000.0;299.0685663045347
12001.0;404.4537274527619
12002.0;400.6538822810976
12003.0;403.54339404632174
12004.0;405.87485788408253
12005.0;302.4498706811984
12006.0;400.5600762451481
12007.0;405.3669209721086
12008.0;505.5987196944548
12009.0;407.33754949861805
12010.0;403.8822793087749
12011.0;406.5099687912837
12012.0;400.7119627754386
12013.0;405.8289957625229
12014.0;401.7389935159491
12015.0;510.4399369728314
12016.0;505.7136148165035
12017.0;508.28623290036626
12018.0;406.29503847805137
12019.0;408.77796325511423
12020.0;407.10789331077814
12021.0;403.53164556585386
12022.0;408.28381377397193
12023.0;401.3090922771382
12024.0;301.95450524015087
12025.0;408.5025307110282
12026.0;406.56402705632775
12027.0;406.95686191862575
12028.0;403.15380262226813
12029.0;300.61447718154056
12030.0;299.0682286149463
12031.0;404.2340171062632
12032.0;507.83270869105854
12033.0;509.725950584822
12034.0;404.78714333742766
12035.0;404.9012959515848
12036.0;408.31087405190857
12037.0;403.92633410250215
12038.0;404.56358199315787
12039.0;404.4962031918248
12040.0;408.6112808017342
12041.0;404.76329978298304
12042.0;400.3947489471599
12043.0;505.39309952542885
12044.0;306.356455757484
12045.0;408.58007468125066
12046.0;408.39262122525065
12047.0;402.91649107391356
12048.0;400.95264006433047
12049.0;300.19600348361934
12050.0;402.7671468208422
12051.0;406.9733986136313
12052.0;406.2101960163293
12053.0;404.77672952538865
12054.0;307.0882273361659
12055.0;403.90955474961953
12056.0;505.75895587823624
12057.0;401.6610768852761
12058.0;301.84357233782026
12059.0;407.060300135557
12060.0;401.8856866747728
12061.0;402.0685912423997
12062.0;400.54758707392045
12063.0;401.09655612527115
12064.0;400.38452229273605
12065.0;406.3035038880858
12066.0;403.5261065621801
12067.0;403.3993009740734
12068.0;400.6288299530039
12069.0;404.21872342061863
12070.0;404.46306885583664
12071.0;407.8447679773223
12072.0;404.5375885903033
12073.0;303.1705841875972
12074.0;400.0760007476998
12075.0;407.6576143881405
12076.0;405.73237532443767
12077.0;508.7131858595838
12078.0;506.7838067660442
12079.0;404.6480765356303
12080.0;403.5018978270189
12081.0;301.28039123344115
12082.0;303.41674927704787
12083.0;401.89643545533664
12084.0;404.51093391510943
12085.0;400.45758093427315
12086.0;304.5730390144346
12087.0;400.52045323960374
12088.0;405.5730651448134
12089.0;401.41293762906037
12090.0;408.7835675846468
12091.0;305.9509766352221
12092.0;400.58993656133237
12093.0;403.46204181035506
12094.0;401.31609940212564
12095.0;404.74383600194847
12096.0;409.5095963956769
12097.0;409.42090201981614
12098.0;407.3846059441718
12099.0;404.34943889377297
12100.0;403.0117299093948
12101.0;403.0705519941911
12102.0;407.7818137686128
12103.0;406.2178090998787
12104.0;407.2523814637202
12105.0;408.21834315007436
12106.0;402.4993200353886
12107.0;406.54934024503535
12108.0;305.13024583111024
12109.0;408.5454985784239
12110.0;407.9512483475303
12111.0;404.3999324455047
12112.0;510.4600958216446
12113.0;403.3050762729321
12114.0;404.7619522155216
12115.0;510.87867362607403
12116.0;301.2702526704599
12117.0;407.66946822502183
12118.0;400.06516217998393
12119.0;300.5092122657614
12120.0;409.6310695213495
12121.0;409.02090699331256
12122.0;511.3816200551121
12123.0;402.6728842607185
12124.0;409.7451637792567
12125.0;511.3573684112432
12126.0;402.64759174341316
12127.0;404.8696604673375
12128.0;404.61153475898925
12129.0;409.4534711099528
12130.0;407.8346918064981
12131.0;403.66306877732325
12132.0;401.8094041464307
12133.0;405.04263438984134
12134.0;405.8777860715111
12135.0;510.03067393976767
12136.0;507.4196373637278
12137.0;404.94594634468933
12138.0;300.1691981910665
12139.0;404.2740707608553
12140.0;407.4763118241699
12141.0;304.433982104328
12142.0;305.7952713966454
12143.0;512.3062268417797
12144.0;405.401380545996
12145.0;510.2376969511163
12146.0;306.43750984511587
12147.0;305.92261065796225
12148.0;409.7734161410951
12149.0;409.1751958781978
12150.0;402.55726795445094
12151.0;303.0225887587077
12152.0;409.80658703475683
12153.0;303.5876714437153
12154.0;402.4513655642891
12155.0;407.2341469136665
12156.0;299.0160665829901
12157.0;403.93856271401745
12158.0;400.57460947129783
12159.0;402.8667568705626
12160.0;505.8093274307959
12161.0;400.765665721026
12162.0;510.08051006980617
12163.0;409.21156021882445
12164.0;402.8244629534441
12165.0;405.8192135742752
12166.0;507.81523553430367
12167.0;408.92391224986835
12168.0;403.1013345123829
12169.0;300.8988385535514
12170.0;408.9410773882508
12171.0;406.54969419259413
12172.0;401.27918225996746
12173.0;404.59831908854585
12174.0;404.4446522870343
12175.0;405.57008490879736
12176.0;406.59767516662873
12177.0;400.8050745123751
12178.0;408.8719189685941
12179.0;510.08356552482053
12180.0;403.880161760325
12181.0;404.38981537427054
12182.0;402.82233539605585
12183.0;402.92398302868594
12184.0;400.1135474446971
12185.0;403.1877330472215
12186.0;406.1093996670173
12187.0;405.9904717938242
12188.0;508.2975646646296
12189.0;403.92807550108455
12190.0;304.8557962183412
12191.0;403.860047325483
12192.0;302.8379018317152
12193.0;402.9102112421434
12194.0;300.7277652386167
12195.0;405.51934272288986
12196.0;408.2761062594923
12197.0;409.1794435064274
12198.0;407.03552197464774
12199.0;409.8561192239358
12200.0;403.39648593747006
12201.0;403.94218077797507
12202.0;405.03360119885986
12203.0;406.74319660661985
12204.0;404.39516368597805
12205.0;407.00349887203805
12206.0;303.75852996191696
12207.0;409.449040905019
12208.0;402.1350013519817
12209.0;406.7297464619112
12210.0;509.28291603640974
12211.0;405.6472309273644
12212.0;401.0246260939698
12213.0;406.0306236346723
12214.0;404.47802211630756
12215.0;408.074523796603
12216.0;408.2238658225059
12217.0;408.6912598794612
12218.0;504.56777108490525
12219.0;404.41007190833085
12220.0;406.3045974404329
12221.0;306.7273724863944
12222.0;407.77491939822846
12223.0;409.6694011848011
12224.0;400.55974975104573
12225.0;402.0106992914732
12226.0;406.0442457400855
12227.0;404.66776441847963
12228.0;403.98731066137833
12229.0;301.12104806810737
12230.0;400.3216073415
12231.0;400.8416667721052
12232.0;408.03481784957535
12233.0;403.0570981509843
12234.0;408.91462061521236
12235.0;402.887130639601
12236.0;408.84615712556194
12237.0;405.21823717111346
12238.0;408.84908670848574
12239.0;408.06725173440225
12240.0;408.9250804216372
12241.0;400.0887556414864
12242.0;404.76420009210784
12243.0;408.88063192840997
12244.0;401.6540072733465
12245.0;300.994145526121
12246.0;403.2750439699029
12247.0;407.0052254237634
12248.0;403.6703238659756
12249.0;404.8506466088802
12250.0;303.498763669883
12251.0;406.0706437183972
12252.0;403.09212325958896
12253.0;505.94260425725605
12254.0;400.34896126198026
12255.0;407.46329721646697
12256.0;403.35232769326666
12257.0;510.0918644861606
12258.0;408.4691094196549
12259.0;403.04463459520616
12260.0;408.10098108540694
12261.0;409.47152684147204
12262.0;404.6866748273207
12263.0;407.9526549388697
12264.0;403.96129235866874
12265.0;405.45364800813246
12266.0;512.1228881320085
12267.0;400.3571306879349
12268.0;403.76420126324655
12269.0;400.7940690276928
12270.0;402.5976229842046
12271.0;404.6698803691307
12272.0;406.4123897640963
12273.0;402.8939226420091
12274.0;404.9704315559916
12275.0;405.19452261452363
12276.0;405.6332878081074
12277.0;404.8841075020917
12278.0;303.09419598101
12279.0;403.16827937014466
12280.0;409.5384163322905
12281.0;402.18304058878977
12282.0;404.3673941870039
12283.0;408.5014290315586
12284.0;409.75241014742187
12285.0;409.0527857493257
12286.0;297.72100514132626
12287.0;408.32183316182306
12288.0;507.1203355528871
12289.0;299.70543251693607
12290.0;502.7027412128977
12291.0;400.92720893234724
12292.0;403.0189919617081
12293.0;402.0905740631695
12294.0;303.7984296756878
12295.0;407.0312319287087
12296.0;505.59732737035057
12297.0;305.2920812736482
12298.0;402.8402102757788
12299.0;406.0668491173901
12300.0;405.3138621828586
12301.0;298.56085151520847
12302.0;512.380600841649
12303.0;401.73639497165004
12304.0;302.3162409937793
12305.0;403.9226082295664
12306.0;407.17327857193413
12307.0;407.40687763693205
12308.0;408.8174315738903
12309.0;403.52254988816395
12310.0;405.220575876913
12311.0;407.1795988003798
12312.0;400.71931839058544
12313.0;401.5756130797708
12314.0;405.3333941599676
12315.0;409.5789541715394
12316.0;401.161739498836
12317.0;299.55838914144107
12318.0;299.07520568201056
12319.0;300.18982034792054
12320.0;404.85129781478213
12321.0;404.8296212625866
12322.0;409.90536255234167
12323.0;307.19919698552843
12324.0;303.6725720295854
12325.0;403.6665319538629
12326.0;404.0914760401713
12327.0;508.10296357622036
12328.0;401.6594165949399
12329.0;403.6154276179352
12330.0;409.3397100749445
12331.0;508.09423201154834
12332.0;303.2336193715044
12333.0;407.2256018956227
12334.0;401.3714897525656
12335.0;405.1886152795032
12336.0;404.99401771200576
12337.0;504.0842637630151
12338.0;408.35315533368015
12339.0;404.00690138011566
12340.0;407.1744633068017
12341.0;400.9150302691607
12342.0;505.7892770980101
12343.0;406.8289098258389
12344.0;400.2401629933578
12345.0;401.41816857644073
12346.0;409.4099381150971
12347.0;408.6200317453694
12348.0;504.40804138968196
12349.0;406.1887788024615
12350.0;407.00626175615395
12351.0;304.21538256976953
12352.0;408.30405189673667
12353.0;400.17670195071173
12354.0;400.51595195883897
12355.0;510.7969919115199
12356.0;401.7368856679367
12357.0;506.6072017131616
12358.0;402.1428869128168
12359.0;400.03851124261473
12360.0;403.9260474673133
12361.0;403.57335116462224
12362.0;509.9738260798898
12363.0;400.58784607789596
12364.0;409.88763820732277
12365.0;509.3693985557293
12366.0;505.20277820914157
12367.0;503.5537526552228
12368.0;400.9116257903294
12369.0;404.78984968450544
12370.0;401.48737405135256
12371.0;403.10064635109586
12372.0;400.93102823310846
12373.0;302.5722825521929
12374.0;401.27743237356816
12375.0;402.22863315441805
12376.0;404.23313972060015
12377.0;406.37948984200466
12378.0;401.3043787600978
12379.0;409.5825757323378
12380.0;408.33606960299426
12381.0;408.8067156482015
12382.0;408.3113554256483
12383.0;407.99495383491313
12384.0;408.59660200199625
12385.0;301.73284277428706
12386.0;408.04492552560987
12387.0;404.7192761251227
12388.0;303.2911085167275
12389.0;408.35899770648774
12390.0;408.51243207602374
12391.0;401.09857358730335
12392.0;408.20882759107855
12393.0;406.22413681860417
12394.0;511.0252439908155
12395.0;508.3955176119647
12396.0;408.9480830781887
12397.0;407.5352202668831
12398.0;503.8004937403453
12399.0;409.4068482290695
12400.0;304.83893681642223
12401.0;406.11405774250477
12402.0;508.7463538710718
12403.0;510.67405976096984
12404.0;400.9220115986033
12405.0;400.52513981503944
12406.0;401.7814632204434
12407.0;405.40019883402863
12408.0;408.61840502174334
12409.0;401.4542019518076
12410.0;510.91904545640426
12411.0;403.9663876699674
12412.0;401.9677202152523
12413.0;401.55287336600776
12414.0;407.42012174282377
12415.0;408.7681983008438
12416.0;401.81160634548417
12417.0;403.5135293951429
12418.0;302.1005312233807
12419.0;401.01561439012846
12420.0;503.97612254175283
12421.0;405.46497193543445
12422.0;510.47037033239116
12423.0;409.7489097911159
12424.0;407.1205609120114
12425.0;400.14038279908806
12426.0;297.79620048823944
12427.0;403.5796837297099
12428.0;405.5346254583732
12429.0;506.41254405358836
12430.0;306.46012820468746
12431.0;401.05231235844377
12432.0;406.47419613235974
12433.0;407.6077581898622
12434.0;401.6480489622192
12435.0;401.17964832728154
12436.0;406.9066413345195
12437.0;504.2051832998249
12438.0;400.13811621839614
12439.0;407.46401042542504
12440.0;403.8166186024439
12441.0;403.84763536090617
12442.0;403.5567188803432
12443.0;403.6933386863725
12444.0;408.50261426483144
12445.0;298.5167869916308
12446.0;400.6655664003289
12447.0;401.8705131397493
12448.0;401.8890857372589
12449.0;404.07486540681924
12450.0;402.702427500245
12451.0;407.0196772053177
12452.0;407.7913472310966
12453.0;406.74451552787247
12454.0;409.0272594862691
12455.0;407.2060305967183
12456.0;400.8621656257274
12457.0;406.01064430346673
12458.0;401.9016383011778
12459.0;401.055720214875
12460.0;407.2486996358369
12461.0;402.22530644439007
12462.0;403.15285300528143
12463.0;405.2821912283274
12464.0;406.2960587886295
12465.0;401.6544744376808
12466.0;299.9943402345253
12467.0;406.55612593057543
12468.0;300.4838134538843
12469.0;401.1150731803415
12470.0;409.08082665792847
12471.0;404.4412508887499
12472.0;405.7411167248783
12473.0;304.2302874527414
12474.0;401.9356737028124
12475.0;509.90979208839275
12476.0;405.86441143492056
12477.0;502.64432298268395
12478.0;407.27455030207295
12479.0;408.91993976038157
12480.0;512.1389194038757
12481.0;400.15910322190143
12482.0;404.22279277366533
12483.0;407.8342688729268
12484.0;407.8641532640148
12485.0;408.5055618961807
12486.0;512.1738842756465
12487.0;409.8218071265154
12488.0;409.91424437575057
12489.0;509.3213530407981
12490.0;401.0459416542029
12491.0;306.8884470378087
12492.0;408.86293064665597
12493.0;404.6004617353627
12494.0;299.0026051296435
12495.0;403.92835971889554
12496.0;408.84406426390046
12497.0;506.0450698433444
12498.0;400.3803703456016
12499.0;403.1095435513826
12500.0;408.7269124397017
12501.0;404.733332842435
12502.0;406.66452072543814
12503.0;405.9328515855917
12504.0;403.9098807159754
12505.0;300.6243384801356
12506.0;407.93198721758733
12507.0;407.02879464387473
12508.0;507.8826722206455
12509.0;405.4709180203316
12510.0;401.3002414607328
12511.0;409.20257741577177
12512.0;409.0518555088155
12513.0;406.1519463944964
12514.0;404.66393445782285
12515.0;405.87525367686777
12516.0;405.40451604666765
12517.0;403.56220706902246
12518.0;406.6539278818652
12519.0;400.4726228856547
12520.0;505.5549951050146
12521.0;400.7556862819198
12522.0;403.4994471488951
12523.0;505.32865238870454
12524.0;402.1477343806231
12525.0;403.03207364325414
12526.0;306.20752846689334
12527.0;408.0362394365344
12528.0;512.3548779209569
12529.0;408.8366952860624
12530.0;402.307652439483
