Value;Температура масла на входе в двигатель
12154.0;36.003677954831545
12155.0;41.879637441574836
12156.0;40.23389861626919
12157.0;41.538719048620315
12158.0;41.269207164055665
12159.0;47.06681237459204
12160.0;47.165324927472696
12161.0;62.41472129901145
12162.0;36.7400287726241
12163.0;59.00774557077492
12164.0;44.97999098193408
12165.0;42.63146597557586
12166.0;43.95975734608267
12167.0;48.37647040600146
12168.0;40.51338407263096
12169.0;43.56952345800787
12170.0;45.614999046802346
12171.0;43.50065768260535
12172.0;48.521553408677235
12173.0;45.215819413109124
12174.0;47.247287522057775
12175.0;37.02711191189846
12176.0;48.743408481886355
12177.0;49.50941403850038
12178.0;49.40089439836542
12179.0;47.53087662669399
12180.0;47.20982377161627
12181.0;48.76963827606658
12182.0;45.6276247375083
12183.0;61.60730260815539
12184.0;57.435226305409486
12185.0;49.724564524151006
12186.0;45.443336399171244
12187.0;42.59718456276679
12188.0;53.64601323621354
12189.0;55.819779581228225
12190.0;43.98509809924783
12191.0;48.6077287584594
12192.0;44.88451093486893
12193.0;33.720184878862206
12194.0;35.21578258395702
12195.0;36.26045962598371
12196.0;29.10797807253445
12197.0;32.05782064546467
12198.0;32.55556087572706
12199.0;48.240262168172954
12200.0;61.79483660669871
12201.0;47.43610523313547
12202.0;41.63844800373645
12203.0;41.02138669190153
12204.0;42.163368236684946
12205.0;42.52104545103466
12206.0;40.55494077286222
12207.0;48.27226205195879
12208.0;59.59002104026598
12209.0;41.66590695531007
12210.0;47.33986824230681
12211.0;44.871561458199324
12212.0;44.64403700158507
12213.0;27.734856932960085
12214.0;52.64748738540158
12215.0;43.158361922242236
12216.0;49.20101393249821
12217.0;47.65435821006422
12218.0;42.33786148932607
12219.0;44.68810592077717
12220.0;43.63857424547293
12221.0;41.805434563492824
12222.0;35.69681249966026
12223.0;43.32903689397435
12224.0;46.348187066881245
12225.0;46.31302879904021
12226.0;40.26764449239881
12227.0;45.06007455144912
12228.0;57.97868958134125
12229.0;45.581367706313365
12230.0;48.978032514838745
12231.0;60.39869720741674
12232.0;34.8292789355583
12233.0;56.15984541159868
12234.0;34.0543755880586
12235.0;46.89151306802368
12236.0;40.281836766930546
12237.0;56.182550934971125
12238.0;43.6553130509757
12239.0;41.59594034676009
12240.0;42.271967179823235
12241.0;49.88220081548793
12242.0;49.35297612215777
12243.0;48.2908933808355
12244.0;46.64846070194165
12245.0;56.202611200712
12246.0;43.253398408544065
12247.0;60.055308595830965
12248.0;44.20385146392359
12249.0;46.358969745739614
12250.0;46.85811874384154
12251.0;40.175297649910654
12252.0;40.21083512311468
12253.0;40.03733205583586
12254.0;54.26803672847688
12255.0;47.17857357663292
12256.0;40.38672816579446
12257.0;41.38141518555412
12258.0;45.06769052178833
12259.0;44.70704793157917
12260.0;45.089669322413066
12261.0;46.346326237037616
12262.0;45.3256796621658
12263.0;41.412497312106055
12264.0;49.29372220123251
12265.0;42.259706432550544
12266.0;45.60868407645565
12267.0;46.43729509839759
12268.0;42.87778884620796
12269.0;59.41339641975698
12270.0;48.346789874358905
12271.0;47.75901333751629
12272.0;44.25822280426285
12273.0;42.95141064508416
12274.0;40.11751799783904
12275.0;37.16193560378735
12276.0;28.68486546198899
12277.0;46.58253883342175
12278.0;33.416469011047894
12279.0;62.468005121126225
12280.0;46.519051379380386
12281.0;44.84803995927325
12282.0;43.09189320836113
12283.0;41.9356076186718
12284.0;47.22679006627298
12285.0;46.66196509356783
12286.0;43.4040987323611
12287.0;57.22057665406069
12288.0;40.612780898005624
12289.0;49.60343637999178
12290.0;59.949199077491194
12291.0;32.02553006674775
12292.0;61.362831852283705
12293.0;41.91770141822919
12294.0;49.94453740385565
12295.0;43.06651732904669
12296.0;60.93490264127435
12297.0;49.50970315433193
12298.0;58.7563572983245
12299.0;56.31987339732978
12300.0;42.74808417159216
12301.0;42.67584190228186
12302.0;49.38231701573995
12303.0;37.16897119946251
12304.0;28.01637792288507
12305.0;30.943630701933756
12306.0;41.815013498006635
12307.0;40.925221456222864
12308.0;42.041538551185674
12309.0;40.302502104721206
12310.0;56.05961135393325
12311.0;45.4488985881171
12312.0;48.004364172882305
12313.0;33.59402272322604
12314.0;45.10891253650096
12315.0;45.48272980030234
12316.0;48.18004636680943
12317.0;34.13035289798755
12318.0;46.81746058000257
12319.0;40.796401860892125
12320.0;44.63288623353142
12321.0;40.276172094015855
12322.0;49.46975892998228
12323.0;42.68628238764569
12324.0;42.25486701846885
12325.0;43.72676120492848
12326.0;49.27926069032541
12327.0;44.012040204393855
12328.0;40.65741574285365
12329.0;47.812027747973424
12330.0;40.90525923927739
12331.0;43.13536048441271
12332.0;40.644964857956374
12333.0;40.62274746872432
12334.0;36.9047144204853
12335.0;43.51500847550475
12336.0;45.31545381055791
12337.0;44.31690795191544
12338.0;48.12013641369277
12339.0;45.813140830371196
12340.0;43.54141653635457
12341.0;49.02384824739572
12342.0;44.18621695545909
12343.0;54.93092969530249
12344.0;48.249593546768295
12345.0;59.126709202832885
12346.0;57.9376781974598
12347.0;53.71977981471109
12348.0;47.78509433257322
12349.0;46.60135750199734
12350.0;43.148290329656085
12351.0;46.517987549937764
12352.0;28.52023749801802
12353.0;47.488454106906204
12354.0;46.688289987131654
12355.0;45.8705766283259
12356.0;43.78277625097509
12357.0;41.518490574327075
12358.0;48.053841602346125
12359.0;46.316228582864724
12360.0;46.959487511219926
12361.0;48.67129802356562
12362.0;43.64498183997346
12363.0;48.13625556433101
12364.0;42.3818704113396
12365.0;48.94807741672843
12366.0;44.87678475562766
12367.0;45.584327400337486
12368.0;43.39609627868051
12369.0;42.03153404894939
12370.0;44.46712694371417
12371.0;30.21027075130241
12372.0;46.91040581208529
12373.0;42.90240651974905
12374.0;48.13832213211489
12375.0;41.64319800205731
12376.0;42.27806376759111
12377.0;49.09013445166542
12378.0;40.443214769694315
12379.0;48.050151156732134
12380.0;44.89347146459866
12381.0;49.749717787068704
12382.0;32.62385973444578
12383.0;54.48176534273051
12384.0;44.04310946522827
12385.0;45.368597484444635
12386.0;49.31878641895065
12387.0;44.125068246447775
12388.0;55.353999525467984
12389.0;58.683618308718174
12390.0;53.73422247989939
12391.0;43.081098854215846
12392.0;40.83395404189812
12393.0;58.62797856199305
12394.0;49.76379552972629
12395.0;35.28102283128248
12396.0;41.20989234522468
12397.0;48.83895848470435
12398.0;41.14384432058747
12399.0;40.35852098882574
12400.0;49.88771257386372
12401.0;49.18067626801368
12402.0;45.24247600647591
12403.0;43.501955809941684
12404.0;46.24139023841924
12405.0;49.588052000479365
12406.0;46.522550558631224
12407.0;48.810804731588526
12408.0;49.506351889769746
12409.0;61.68838015243677
12410.0;41.19915927635508
12411.0;58.05461931843333
12412.0;35.368441843787934
12413.0;47.21994911286573
12414.0;41.09143857713482
12415.0;49.46314745686299
12416.0;49.99462358876573
12417.0;43.78669805625362
12418.0;34.92858879918498
12419.0;44.19754371177612
12420.0;48.67085271180149
12421.0;54.98218575209254
12422.0;46.338566203741955
12423.0;45.53268889509676
12424.0;35.51496643362992
12425.0;44.27859787469704
12426.0;48.90874427551245
12427.0;44.315345699098074
12428.0;48.40708521799224
12429.0;46.760981942097224
12430.0;41.9027284441692
12431.0;44.2596323476149
12432.0;46.018744640508345
12433.0;55.74088965368399
12434.0;49.8329758657587
12435.0;41.45436939396777
12436.0;41.153653772861915
12437.0;46.50927382246956
12438.0;47.4813340431722
12439.0;33.2920453990344
12440.0;59.54017499517193
12441.0;41.53178233600707
12442.0;44.15129921929889
12443.0;45.005707315477885
12444.0;36.04843267716592
12445.0;56.73285118869114
12446.0;44.369356054229506
12447.0;49.72679026864495
12448.0;44.025674453800555
12449.0;30.853716783246476
12450.0;45.01736927883827
12451.0;48.39464842909196
12452.0;56.553495506423346
12453.0;45.1714506333092
12454.0;48.976551535623756
12455.0;41.33712374649468
12456.0;43.26296725309999
12457.0;47.47380006589736
12458.0;35.282791584460455
12459.0;44.13530418958712
12460.0;52.52363860423193
12461.0;46.62333690073373
12462.0;41.19868955565154
12463.0;34.039522544613845
12464.0;49.36712748520472
12465.0;44.829385385151404
12466.0;44.40080246706802
12467.0;47.059170638135896
12468.0;32.86248793107792
12469.0;58.93779797469701
12470.0;40.677082709952
12471.0;35.26026477451516
12472.0;45.14842165410816
12473.0;45.74674204518491
12474.0;41.00389656473986
12475.0;56.897336664901786
12476.0;43.42601144758455
12477.0;48.56915227149203
12478.0;47.103575654067775
12479.0;45.272593442456454
12480.0;49.47007972068299
12481.0;40.167637576279574
12482.0;49.216158303147715
12483.0;47.350452132194604
12484.0;31.92996394249537
12485.0;42.48069990479093
12486.0;48.23809774098338
12487.0;42.16377632510948
12488.0;43.56769137104336
12489.0;47.96562662150775
12490.0;48.45640687057606
12491.0;43.78950845022214
12492.0;43.56341474344836
12493.0;62.423602709183086
12494.0;41.848383834675474
12495.0;61.699677548404075
12496.0;48.92098507029161
12497.0;42.82740002069205
12498.0;40.287483046062235
12499.0;48.42097023280297
12500.0;44.90680203126436
12501.0;48.62310211538921
12502.0;43.197620423949694
12503.0;29.74187949286229
12504.0;35.66147619298889
12505.0;42.917397984328254
12506.0;48.827099464092655
12507.0;42.58327724461
12508.0;48.02680940624194
12509.0;42.7261518599949
12510.0;55.60542285673384
12511.0;43.312093266502494
12512.0;40.87548258003387
12513.0;44.20992392365876
12514.0;46.874312949984855
12515.0;43.06886688365862
12516.0;40.500142951202676
12517.0;58.21928713328586
12518.0;57.11721778353755
12519.0;40.769970513706866
12520.0;47.438815094872034
12521.0;49.6276266368437
12522.0;54.91372493072014
12523.0;48.02675349921409
12524.0;40.289957683023815
12525.0;44.13592272827724
12526.0;42.344581689378195
12527.0;49.716620324904056
12528.0;49.9931963120282
12529.0;44.40300763900478
12530.0;30.482909849058743
12531.0;44.771313193221715
12532.0;44.695801746474125
12533.0;44.13079996945862
12534.0;47.89611097827269
12535.0;47.188772745519444
12536.0;42.85730533473588
12537.0;27.53686422769583
12538.0;48.75478199865873
12539.0;49.803994779992905
12540.0;54.88074597466005
12541.0;55.82195525529958
12542.0;33.20532459085841
12543.0;44.356203885013265
12544.0;57.595223866379
12545.0;40.63661807418947
12546.0;60.3465529454115
12547.0;56.80249155175174
12548.0;61.182393606255786
12549.0;40.72182363662451
12550.0;43.990107227139625
12551.0;34.45016500935686
12552.0;46.304843347841405
12553.0;27.52319590044121
12554.0;42.98017110577653
12555.0;47.22843552318727
12556.0;42.688841244087186
12557.0;43.81499557037156
12558.0;46.1280348985995
12559.0;47.79504295841158
12560.0;45.923678464970244
12561.0;43.48080154108229
12562.0;49.413243608941485
12563.0;41.382152558132965
12564.0;43.009228104990164
12565.0;49.62068392942027
12566.0;40.816375998103595
12567.0;49.175937900085486
12568.0;41.24314846474184
12569.0;40.76387446263244
12570.0;31.067970840980067
12571.0;48.29523358461161
12572.0;60.93744225126662
12573.0;36.68924164135481
12574.0;40.1811999549233
12575.0;40.463198539919745
12576.0;44.17655399829774
12577.0;49.17478356443014
12578.0;60.76881637212681
12579.0;42.90504340384577
12580.0;41.26431350114021
12581.0;48.9079890128966
12582.0;46.117844535965546
12583.0;44.100017558119674
12584.0;49.70076724532202
12585.0;45.762960635488575
12586.0;41.134423989523675
12587.0;40.9059010405502
12588.0;45.35357487944847
12589.0;40.06215777841165
12590.0;60.019626611400994
12591.0;40.868924769958774
12592.0;40.703318514794205
12593.0;35.617985343520246
12594.0;44.21858731436776
12595.0;44.812540158548735
12596.0;35.167492829463676
12597.0;48.634828736085176
12598.0;62.34463664278974
12599.0;45.41640947299275
12600.0;43.19456374902907
12601.0;48.45102302803065
12602.0;45.09291286759553
12603.0;41.51687507085992
12604.0;30.988428860558344
12605.0;42.974389537122974
12606.0;44.71585445287229
12607.0;57.8475724679619
12608.0;43.58806762470654
12609.0;49.29719081375259
12610.0;40.335147015707165
12611.0;41.71521736510975
12612.0;43.207527888067766
12613.0;48.16077596782597
12614.0;46.25756164578007
12615.0;48.23490504988075
12616.0;41.16591600947673
12617.0;48.46768430997088
12618.0;42.07676611840822
12619.0;36.90634807348886
12620.0;41.787884550411455
12621.0;48.789718342829104
12622.0;43.50386195135864
12623.0;49.51467246492612
12624.0;48.656140483839785
12625.0;40.22019989062217
12626.0;55.23057133645572
12627.0;41.36351611245759
12628.0;57.838675503439475
12629.0;43.672547307919594
12630.0;47.49462942240494
12631.0;45.94429521955388
12632.0;46.34156139952504
12633.0;41.25739914212244
12634.0;57.35393354709818
12635.0;34.081837735232476
12636.0;48.60171590284913
12637.0;49.492230993429445
12638.0;45.16770871947297
12639.0;47.30219486759929
12640.0;40.36105895775477
12641.0;30.430370476413223
12642.0;43.839674096498484
12643.0;40.34873877352952
12644.0;47.920608493841186
12645.0;54.619834108783074
12646.0;58.87686877942261
12647.0;48.914065333819636
12648.0;45.4030648846602
12649.0;40.68460161687569
12650.0;41.888378211509036
12651.0;40.01505756502681
12652.0;40.989577712202596
12653.0;58.26597033572664
12654.0;40.17892084826845
12655.0;40.43863701153477
12656.0;47.70349255537119
12657.0;40.706738317909604
12658.0;45.80266342486201
12659.0;42.248292690189025
12660.0;41.170524354937896
12661.0;57.73385968137198
12662.0;40.66368760502859
12663.0;46.160884265325514
12664.0;34.08627908445612
12665.0;60.64483888418989
12666.0;47.954220022141286
12667.0;47.28228072629025
12668.0;61.042345611288674
12669.0;48.63094436502457
12670.0;41.66117880849463
12671.0;42.366886769903374
12672.0;37.1042642958692
12673.0;40.6252912785321
12674.0;29.77751947291386
12675.0;41.52480052143297
12676.0;48.604663768581446
12677.0;49.10041686634287
12678.0;47.2508337967498
12679.0;55.04209788873654
12680.0;45.02670464986068
12681.0;45.56759341071276
12682.0;49.55358082487278
12683.0;44.161463025512504
12684.0;57.882597756706815
12685.0;49.84499903370674
12686.0;34.895009894301026
12687.0;43.703162889709695
12688.0;46.742151466438166
12689.0;45.02066189598701
12690.0;40.48665437960988
12691.0;36.68090772003089
12692.0;41.74143583043139
12693.0;48.51651264288172
12694.0;40.861898159256924
12695.0;55.86504241322578
12696.0;47.854590617085115
12697.0;57.79095350730068
12698.0;47.301289890734644
12699.0;56.998707158647655
12700.0;46.06600011122242
12701.0;43.961648801519665
12702.0;40.8429794201552
12703.0;55.574818368651194
12704.0;43.29846413885025
12705.0;60.469675649864115
12706.0;41.991928974242704
12707.0;59.90748392748001
12708.0;46.35855899820707
12709.0;49.58004034438255
12710.0;35.12629600754151
12711.0;36.43006615818445
12712.0;45.58798956924664
12713.0;42.44427255990262
12714.0;32.974510408737174
12715.0;33.27597818500098
12716.0;47.75953361433689
12717.0;40.69144706742138
12718.0;44.38112049714265
12719.0;55.91932731839076
12720.0;42.1014207957482
12721.0;40.51720611328259
12722.0;43.391425742353896
12723.0;44.37254002821885
12724.0;45.28434570512512
12725.0;40.13815370629167
12726.0;61.31345474348074
12727.0;44.154137163085544
12728.0;40.231632587040075
12729.0;46.06057222529176
12730.0;43.47315552842365
12731.0;42.68807055492255
12732.0;48.71898256268782
12733.0;40.02683882617973
12734.0;46.46679250724434
12735.0;32.79408040633488
12736.0;54.17816050522675
12737.0;44.566552558116236
12738.0;52.82791750827318
12739.0;48.642735710976915
12740.0;40.14711925784188
12741.0;46.0088551014187
12742.0;46.197291496994424
12743.0;47.31744000036892
12744.0;48.955369630613674
12745.0;42.2878419010435
12746.0;57.26188500396172
12747.0;43.51426837115128
12748.0;40.6619907002961
12749.0;49.431847846864144
12750.0;47.54837730296027
12751.0;40.48403496032975
12752.0;40.29150091165157
12753.0;41.66590498090212
12754.0;49.89878601663241
12755.0;47.23451856860015
12756.0;54.58003668021189
12757.0;49.813020199768374
12758.0;53.171013293635674
12759.0;57.209742217651026
12760.0;47.24506834835015
12761.0;40.130667997226944
12762.0;47.497777545305
12763.0;42.126560914757306
12764.0;57.93793732805327
12765.0;33.21519822627728
12766.0;40.130842354571335
12767.0;42.006574884853364
12768.0;41.370403625819236
12769.0;48.27429432726821
12770.0;48.686625281785425
12771.0;44.11057075113833
12772.0;28.16758416488551
12773.0;47.84526096305864
12774.0;59.4188314290015
12775.0;44.244069986830084
12776.0;44.7050555518203
12777.0;61.05873602521819
12778.0;45.47159224326163
12779.0;52.54963527535636
12780.0;36.3572325846445
12781.0;43.341656473346006
12782.0;55.686256200508396
12783.0;42.22825897086223
12784.0;44.3724283501467
12785.0;44.68697928483212
12786.0;40.14696076269329
12787.0;46.586648234659016
12788.0;48.82591520132621
12789.0;34.90659919969013
12790.0;48.9842066659112
12791.0;44.96652972753848
12792.0;40.20258225099025
12793.0;44.863260182913606
12794.0;46.94150269034808
12795.0;47.0701447847845
12796.0;48.83811275575606
12797.0;40.47923161607613
12798.0;48.87691480439753
12799.0;46.09994227713478
12800.0;33.0161320564536
12801.0;48.520949674311055
12802.0;41.15476861300946
12803.0;48.90146538876495
12804.0;31.307581495587904
12805.0;45.61638321890652
12806.0;43.320129729272374
12807.0;47.92130545171564
12808.0;32.23493420710034
12809.0;46.42234707797018
12810.0;41.693401145301124
12811.0;43.149748587070334
12812.0;41.79482779633252
12813.0;60.16165168369648
12814.0;44.998935923618504
12815.0;40.847972896819265
12816.0;29.469571104161083
12817.0;43.72608063589268
12818.0;42.39906592219185
12819.0;45.27338192204546
12820.0;40.53285669405062
12821.0;45.95094608089635
12822.0;44.83153944907261
12823.0;41.604736369576884
12824.0;60.4214753703561
12825.0;62.425816632602746
12826.0;41.67529188635514
12827.0;43.038079129896914
12828.0;30.985125831424398
12829.0;45.15151767215659
12830.0;43.599020605052075
12831.0;42.79760394273511
12832.0;44.80828628152121
12833.0;44.257722918940324
12834.0;40.62551700996487
12835.0;44.696651755112654
12836.0;36.428006364976156
12837.0;41.14090740374584
12838.0;54.875275338780725
12839.0;43.36187142872632
12840.0;49.67350017169911
12841.0;49.22865230597155
12842.0;44.05344886514309
12843.0;43.07845162987453
12844.0;40.12658234221235
12845.0;45.16159702417397
12846.0;46.02390260458107
12847.0;40.795892509208585
12848.0;48.14217971800546
12849.0;45.06659460052589
12850.0;48.224615691724516
12851.0;46.185145253697094
12852.0;48.54142605262711
12853.0;56.62007778127272
12854.0;56.219635082303554
12855.0;61.40005769382255
12856.0;49.95806537459634
12857.0;43.19052956740708
12858.0;40.83086184000187
12859.0;31.78898079860616
12860.0;42.2042669748303
12861.0;49.93818087297326
12862.0;46.05438325622225
12863.0;57.75168277237028
12864.0;49.86593619860005
12865.0;46.372599186691616
12866.0;42.72238904642355
12867.0;44.00688259131029
12868.0;61.36744715539253
12869.0;29.152298230634308
12870.0;55.28137321959841
12871.0;32.48036089441487
12872.0;45.77993146375397
12873.0;40.1444016676581
12874.0;30.6194990251848
12875.0;45.02981126112619
12876.0;53.132239378087796
12877.0;42.82455873879082
12878.0;42.23895903845288
12879.0;37.18499548928332
12880.0;56.084998338223144
12881.0;42.59851894108763
12882.0;44.95199358181814
12883.0;41.09061806239431
12884.0;29.016641522525617
12885.0;53.551711339915336
12886.0;46.932994481073074
12887.0;52.61335617834836
12888.0;41.91066193131882
12889.0;44.87309175501101
12890.0;40.79919060877781
12891.0;43.7596615636862
12892.0;48.55432279712086
12893.0;47.86167840748291
12894.0;41.809424311152945
12895.0;45.484798489266154
12896.0;46.910263441881554
12897.0;49.04544289904169
12898.0;45.560832259156
12899.0;44.73756982058425
12900.0;41.54070729383045
12901.0;48.07946058982529
12902.0;41.744204328820985
12903.0;41.64049700729873
12904.0;41.01649399685728
12905.0;45.91931937018693
12906.0;35.05625252943115
12907.0;31.137866615097124
12908.0;53.0332723369327
12909.0;48.60701133953502
12910.0;46.76506202401815
12911.0;42.15983946287502
12912.0;41.89435920109541
12913.0;43.18078119299027
12914.0;52.62735532828866
12915.0;30.701014650847128
12916.0;45.76744818388038
12917.0;46.39419342786191
12918.0;56.591595734282954
12919.0;48.397535590929735
12920.0;41.958271761721385
12921.0;49.619002482159004
12922.0;44.52278789047141
12923.0;49.4733403191552
12924.0;49.57680538220236
12925.0;46.78851940263348
12926.0;40.280420021223286
12927.0;28.70600255134009
12928.0;58.593957305561005
12929.0;49.00679538329558
12930.0;40.25984245612883
12931.0;49.969801791637984
12932.0;41.551956121924846
12933.0;44.8691617551015
12934.0;44.400622896983435
12935.0;49.25250099395264
12936.0;43.35740457952179
12937.0;47.48618560212235
12938.0;49.0747006227297
12939.0;47.00696681905015
12940.0;43.825632156575416
12941.0;42.57305307947068
12942.0;48.834455230342115
12943.0;41.48957250107256
12944.0;47.849763577461715
12945.0;61.42010894008319
12946.0;43.37592108586523
12947.0;34.25429951710781
12948.0;45.81128005719803
12949.0;41.40423753638095
12950.0;33.4149939482731
12951.0;49.638812628553765
12952.0;46.79973146137969
12953.0;47.78387807354852
12954.0;41.93313181650273
12955.0;29.784766853104955
12956.0;41.57543140872096
12957.0;41.88198917204308
12958.0;43.72633716694519
12959.0;29.751449065350286
12960.0;44.5243333102587
12961.0;46.627090375520936
12962.0;60.04976045292028
12963.0;61.67731969598043
12964.0;36.840558445579134
12965.0;48.469404378855785
12966.0;43.69453479863952
12967.0;34.13885405868952
12968.0;41.35013326405524
12969.0;33.10300677550933
12970.0;42.26260241437315
12971.0;46.61059233740985
12972.0;40.66207640708751
12973.0;42.81972845721977
12974.0;42.52700167170283
12975.0;32.60522327001292
12976.0;41.88008412456648
12977.0;45.43477571790555
12978.0;49.21751236856644
12979.0;44.206761437898116
12980.0;43.5439043596631
12981.0;47.83349052997767
12982.0;48.370853179163646
12983.0;45.74763633344112
12984.0;37.13232316563266
12985.0;46.23532040956104
12986.0;58.68413456182033
12987.0;61.99880557975669
12988.0;49.479981411770176
12989.0;49.789426446737984
12990.0;47.347788722657434
12991.0;45.79319139941494
12992.0;44.55996833405542
12993.0;49.9296354032934
12994.0;61.52976839319219
12995.0;44.8900015833123
12996.0;53.538161215523175
12997.0;45.073912955017455
12998.0;49.344487015862356
12999.0;47.119265343331634
13000.0;57.270220901159995
13001.0;47.59971056057077
13002.0;40.49613070119
13003.0;44.48448494252755
13004.0;28.65632125947156
13005.0;34.203157796719864
13006.0;48.83564061648535
13007.0;34.20569978932841
13008.0;45.9697063368959
13009.0;44.405409826450985
13010.0;41.82990458387413
13011.0;33.76054542229699
13012.0;40.796960196263065
13013.0;46.14454714492007
13014.0;47.619534243423985
13015.0;36.966222486626094
13016.0;40.51904953601929
13017.0;44.866072300488725
13018.0;46.32720825549412
13019.0;54.25275433132163
13020.0;55.03646285324271
13021.0;44.798272613122826
13022.0;42.86191098744959
13023.0;32.56920647398205
13024.0;57.55453036243489
13025.0;57.97289362137849
13026.0;40.07016427621003
13027.0;47.39657770237508
13028.0;54.86533483903706
13029.0;47.19677519936366
13030.0;45.40451027676318
13031.0;49.85404952404508
13032.0;47.0816749674883
13033.0;44.72200943135291
13034.0;41.43723390189171
13035.0;27.625304446968002
13036.0;45.04233747577494
13037.0;46.45099333812756
13038.0;42.94906249501322
13039.0;30.563427004031304
13040.0;45.67445716308489
13041.0;44.91732963628544
13042.0;49.80833997776184
13043.0;42.104996029864786
13044.0;46.46243302902705
13045.0;44.32675848686182
13046.0;44.71183633881131
13047.0;59.08985542472233
13048.0;53.17917011728062
13049.0;54.33461600938634
13050.0;47.93086751890298
13051.0;59.07558211889506
13052.0;44.094041414911274
13053.0;40.75195136874689
13054.0;45.325915196008424
13055.0;41.461856687362484
13056.0;44.04741531915181
13057.0;40.80984540265943
13058.0;47.6379212792882
13059.0;47.06615549511932
13060.0;48.38335678650882
13061.0;47.25362751074199
13062.0;46.00338708924812
13063.0;42.97294132605303
13064.0;46.264178705776935
13065.0;41.154397769645314
13066.0;62.47726354536849
13067.0;43.66986420157809
13068.0;42.99441639781757
13069.0;30.87524642349897
13070.0;41.628554612263585
13071.0;44.25554636408225
13072.0;45.32377606805552
13073.0;42.02693360328715
13074.0;49.272301421851765
13075.0;43.60052399858335
13076.0;46.324415694786616
13077.0;30.184077869377
13078.0;54.76349678052407
13079.0;43.36912292043941
13080.0;46.567084610880414
13081.0;28.64143123616129
13082.0;49.72099534352297
13083.0;49.67959146710278
13084.0;43.918082260583745
13085.0;41.077953940052815
13086.0;46.88765743550993
13087.0;27.80946995204502
13088.0;46.014087564180436
13089.0;47.88377931372438
13090.0;31.403417519862288
13091.0;40.288089209467195
13092.0;48.11261367311156
13093.0;27.743670762217192
13094.0;40.446519901115884
13095.0;43.85979983382869
13096.0;33.862828411416736
13097.0;44.89762105577989
13098.0;43.07542633915212
13099.0;32.77726374733045
13100.0;41.27655676076484
13101.0;42.971513074852346
13102.0;40.642237975232774
13103.0;47.82525212159986
13104.0;44.84383363518464
13105.0;47.20280382909681
13106.0;47.715267062815826
13107.0;47.138782831980244
13108.0;45.22415944353974
13109.0;44.26864549010686
13110.0;31.586557072980398
13111.0;41.534233473092264
13112.0;55.125394905552724
13113.0;44.242518849910965
13114.0;43.76541995891643
13115.0;28.13580720655839
13116.0;42.87035394995329
13117.0;43.18265649727588
13118.0;44.23471516525262
13119.0;48.94653169248632
13120.0;48.03763585567048
13121.0;53.602200445613335
13122.0;46.41788036359835
13123.0;40.1805115992881
13124.0;41.89414868029607
13125.0;45.84696277489504
13126.0;56.010917893118986
13127.0;42.06328923472544
13128.0;46.224189395360554
13129.0;42.78385034135755
13130.0;48.01121094265285
13131.0;35.028683781080616
13132.0;48.54400523302031
13133.0;45.961234190051385
13134.0;49.341022020593165
13135.0;48.885363277791825
13136.0;40.06277140118989
13137.0;47.76681577379674
13138.0;55.57659966458264
13139.0;41.306923338594316
13140.0;43.26312685876511
13141.0;45.888458066229994
13142.0;40.87558872621761
13143.0;47.73272157615911
13144.0;49.3257165848433
13145.0;49.88716911053376
13146.0;59.71085414508533
13147.0;42.507848712346835
13148.0;58.82996080123752
13149.0;49.04292605506639
13150.0;49.96301905631055
13151.0;41.552033556645625
13152.0;57.48724903443442
13153.0;61.114396418740306
13154.0;44.03343400629614
13155.0;44.438724763370594
13156.0;31.440262334253447
13157.0;49.00741340767646
13158.0;48.97895109405608
13159.0;41.512787835344106
13160.0;44.41279664154863
13161.0;57.549643538102615
13162.0;56.16320408783689
13163.0;49.529179969668014
13164.0;47.09540950786071
13165.0;42.42527720468183
13166.0;47.126829468250826
13167.0;53.081442528381196
13168.0;40.351249934126464
13169.0;47.536586200825795
13170.0;48.01094738063003
13171.0;48.02983760725091
13172.0;48.41572149599426
13173.0;49.07262759539355
13174.0;53.36567705536982
13175.0;40.33087937491959
13176.0;44.94703125719425
13177.0;49.3142726604471
13178.0;40.34014836711279
13179.0;46.10017489100299
13180.0;49.57422906307443
13181.0;43.00357528282305
13182.0;49.193841884474075
13183.0;49.28981892565783
13184.0;46.9821704254657
13185.0;46.0428643283782
13186.0;42.51385487720772
13187.0;61.466102866499064
13188.0;45.03329343685579
13189.0;40.273825479149174
13190.0;47.5694458752386
13191.0;46.338971904103786
13192.0;45.94204164897043
13193.0;36.52929854027344
13194.0;40.92075288878207
13195.0;46.18815721341776
13196.0;49.690077297777506
13197.0;42.45870966267275
13198.0;41.38613890471943
13199.0;45.214543546513376
13200.0;43.73658102606859
13201.0;53.247998657210864
13202.0;56.09027950850572
13203.0;55.46790278777792
13204.0;61.243579413454746
13205.0;40.12038267316587
13206.0;42.25625630002032
13207.0;41.378996958680844
13208.0;52.82674140312305
13209.0;47.890918995608786
13210.0;49.433740094005785
13211.0;56.908060418127846
13212.0;46.839123891652925
13213.0;35.02085171223405
13214.0;29.69468775496415
13215.0;43.82811285982712
13216.0;44.06138140529645
13217.0;40.65300555648953
13218.0;59.185192986012034
13219.0;30.36701366464434
13220.0;40.03339162190004
13221.0;47.69499282671832
13222.0;42.87884759162538
13223.0;42.397445340975146
13224.0;40.213403273516406
13225.0;44.532663685574335
13226.0;30.826021208630408
13227.0;43.523799222628995
13228.0;44.58044656893936
13229.0;43.57425682853874
