Value;Температура охлаждающей воды на входе в дизель
12710.0;77.11940205250912
12711.0;76.5177454390958
12712.0;75.999734025675
12713.0;71.93842119989662
12714.0;57.66222160894806
12715.0;74.6937374760247
12716.0;70.91021932333113
12717.0;69.13062776834653
12718.0;69.36333804438367
12719.0;72.69922712787249
12720.0;96.03179550647815
12721.0;96.48888561802146
12722.0;76.90172551224518
12723.0;73.14223491031808
12724.0;70.09259796368303
12725.0;71.66039806827445
12726.0;93.71002797006877
12727.0;93.49131282063821
12728.0;49.465630809574364
12729.0;53.473409951664266
12730.0;55.676564046859966
12731.0;70.32882206523844
12732.0;72.80900235749706
12733.0;70.76555904154222
12734.0;69.87477732351913
12735.0;76.16807546346031
12736.0;71.57194593650122
12737.0;71.91525572414916
12738.0;70.00593811438111
12739.0;49.24013438387105
12740.0;74.5749025987191
12741.0;76.92964392329421
12742.0;73.10987085991773
12743.0;88.69047660824964
12744.0;72.63341016699563
12745.0;76.16994383694716
12746.0;95.96900413420646
12747.0;95.08749646285955
12748.0;94.26803243411098
12749.0;71.31698932092402
12750.0;74.28404597496255
12751.0;70.18746308109907
12752.0;72.03619997923062
12753.0;94.15515831312285
12754.0;96.23049399423195
12755.0;74.87922599278113
12756.0;69.91531277001266
12757.0;72.4735890654058
12758.0;75.90486380806522
12759.0;76.40017839678877
12760.0;90.11843597916442
12761.0;75.9101532606204
12762.0;49.73277682931118
12763.0;73.30976887528286
12764.0;69.98715368898054
12765.0;77.82237629535878
12766.0;76.10766368329931
12767.0;92.54731024853763
12768.0;75.21334564937207
12769.0;71.01334148864504
12770.0;74.45236398055165
12771.0;92.66624452356054
12772.0;73.90951923054993
12773.0;77.14463523103875
12774.0;51.09076146721286
12775.0;54.53720675557
12776.0;57.975329838530755
12777.0;89.42112720675972
12778.0;54.34267423486499
12779.0;71.71288737832802
12780.0;70.28556233475575
12781.0;75.85197730213346
12782.0;74.16639622924222
12783.0;56.762778107911444
12784.0;69.64552913241472
12785.0;69.64950386807297
12786.0;70.67766719266582
12787.0;73.45817857335491
12788.0;68.11883539087906
12789.0;58.31066842220095
12790.0;68.14855454744026
12791.0;68.73725292264622
12792.0;93.84081154419725
12793.0;75.73799191419651
12794.0;54.06014770184652
12795.0;72.77322205873797
12796.0;70.1227372711746
12797.0;88.4328900040092
12798.0;53.39308002020563
12799.0;74.29452022398289
12800.0;97.3038105552759
12801.0;93.46081546737676
12802.0;57.71990519229864
12803.0;77.01308503561809
12804.0;53.50553774772919
12805.0;74.37893182662012
12806.0;94.09220560713024
12807.0;76.38436903315863
12808.0;71.18261622493979
12809.0;70.34189006558258
12810.0;73.3726926015423
12811.0;72.57928298362563
12812.0;68.48189427604292
12813.0;74.9894989514891
12814.0;77.18648595463107
12815.0;71.14326878474077
12816.0;75.56864481757648
12817.0;57.31520396222437
12818.0;76.70609791047701
12819.0;53.46344511874349
12820.0;74.25739866974077
12821.0;74.81310959819511
12822.0;94.06967236730033
12823.0;70.87989738236338
12824.0;93.99500183609172
12825.0;72.93443806435425
12826.0;70.80769942757101
12827.0;70.09463284419125
12828.0;70.21886344506792
12829.0;74.42114202188903
12830.0;76.83936337476547
12831.0;74.82070714942964
12832.0;95.22768716101635
12833.0;74.69087889218157
12834.0;70.20479861795744
12835.0;74.88348752173233
12836.0;76.46589859711443
12837.0;76.32992605040343
12838.0;74.56404990380929
12839.0;72.09120225995464
12840.0;70.34888963749052
12841.0;56.352351695894455
12842.0;89.23563740101139
12843.0;72.10620267857368
12844.0;72.8104876504687
12845.0;68.86810699075409
12846.0;92.35542440893067
12847.0;58.089449341709326
12848.0;74.64920667979801
12849.0;77.54895659054901
12850.0;76.26224691102307
12851.0;72.57552246790078
12852.0;76.31646760941437
12853.0;68.2514625095712
12854.0;72.73013322336597
12855.0;49.269739255948494
12856.0;49.25681047099154
12857.0;71.76799691484038
12858.0;69.0499338710244
12859.0;53.202935313955464
12860.0;69.47342873091955
12861.0;70.70293725097926
12862.0;77.98656604039697
12863.0;73.39419042710023
12864.0;56.75383902737498
12865.0;68.96202869549536
12866.0;69.1108595953822
12867.0;76.72246874814483
12868.0;92.71290578386464
12869.0;69.73809455265855
12870.0;76.81733435577021
12871.0;72.76333499316722
12872.0;76.94691950429642
12873.0;50.89289099488995
12874.0;94.05731080226047
12875.0;69.33044558702171
12876.0;72.12178757813057
12877.0;70.6208683057302
12878.0;75.1978490568316
12879.0;75.77301760861617
12880.0;68.75750766245821
12881.0;72.68073749551162
12882.0;71.69267754199122
12883.0;72.70881055137619
12884.0;97.04245580888963
12885.0;75.31034676366654
12886.0;72.6898107497334
12887.0;75.37538477591447
12888.0;70.86839260003387
12889.0;77.14498329177937
12890.0;48.852135515288325
12891.0;73.88616600994628
12892.0;68.91943291547763
12893.0;77.12130507786232
12894.0;74.10413044276866
12895.0;72.98285813651914
12896.0;72.82418968929049
12897.0;77.72214759006928
12898.0;69.1278344660524
12899.0;74.80157601998475
12900.0;57.89239295810697
12901.0;70.12430499323813
12902.0;96.12811075357425
12903.0;73.67368003872373
12904.0;70.97875354765932
12905.0;69.58820558132538
12906.0;70.48566015546794
12907.0;68.88085176668784
12908.0;69.41065876644485
12909.0;69.1885512242078
12910.0;74.82497441231291
12911.0;77.21864005553606
12912.0;70.70737680307796
12913.0;72.71104917619726
12914.0;77.43885252518928
12915.0;73.44028825937066
12916.0;70.70562303695978
12917.0;73.1694238019623
12918.0;76.46678723504243
12919.0;75.17785292485475
12920.0;76.81810534791397
12921.0;73.39499562686294
12922.0;76.07351106700946
12923.0;69.41603909125745
12924.0;74.24242809338705
12925.0;77.97654502983391
12926.0;68.34601630223736
12927.0;71.68774371999308
12928.0;74.46530634836792
12929.0;72.88383726641243
12930.0;56.286040269871904
12931.0;70.49643374740782
12932.0;72.6665598630363
12933.0;73.99111863830669
12934.0;71.79868227844189
12935.0;70.25253821782705
12936.0;77.82635449732194
12937.0;72.57738647500477
12938.0;76.94393251236022
12939.0;77.41991460283263
12940.0;94.22691448519343
12941.0;70.36468402979033
12942.0;77.6551456836482
12943.0;75.03148859143874
12944.0;90.15029851234145
12945.0;77.82919763097141
12946.0;75.5659040997891
12947.0;73.56981943173807
12948.0;57.71180967592025
12949.0;93.79544538144403
12950.0;76.11763988027424
12951.0;77.12993638707646
12952.0;54.14368734265929
12953.0;68.59566426828943
12954.0;69.69259921603609
12955.0;68.2078317126076
12956.0;76.62778122044236
12957.0;76.70886364013859
12958.0;69.70143502712303
12959.0;75.0902453477546
12960.0;56.05062244981143
12961.0;74.9252391393051
12962.0;77.44759380043149
12963.0;73.21696584085619
12964.0;57.42960089273946
12965.0;70.31537394669999
12966.0;76.58184816087723
12967.0;68.94756091717848
12968.0;76.84378230401173
12969.0;49.63082801139518
12970.0;69.05693219464696
12971.0;55.35997622343757
12972.0;68.32848838313625
12973.0;50.88835169268046
12974.0;77.36035255747413
12975.0;73.93450057461511
12976.0;56.62597693039655
12977.0;56.52626081262825
12978.0;74.53159777579134
12979.0;77.68692511367642
12980.0;73.34374228418113
12981.0;56.07557372192707
12982.0;94.29631627706551
12983.0;69.41572667532559
12984.0;71.13219284972685
12985.0;75.2077990582404
12986.0;75.02056191647398
12987.0;74.89331945820793
12988.0;74.87900707153948
12989.0;94.86974473324976
12990.0;55.95142755315483
12991.0;71.64913462867128
12992.0;74.06213845461215
12993.0;73.96263715739758
12994.0;69.97387920366799
12995.0;73.91952064205447
12996.0;76.5983121263762
12997.0;50.623315062641765
12998.0;72.96466515400456
12999.0;70.82580952684832
13000.0;74.35930391279275
13001.0;73.32553003421876
13002.0;75.86322747954111
13003.0;69.55580720588927
13004.0;94.27076505740216
13005.0;73.91086734257296
13006.0;71.65717719515675
13007.0;68.87711306674363
13008.0;73.16032307759748
13009.0;68.7616514794028
13010.0;72.96300778952245
13011.0;72.85303483878722
13012.0;72.87822848355286
13013.0;71.30150568360511
13014.0;72.62643649424214
13015.0;76.78056893406234
13016.0;76.8689860283632
13017.0;76.00779673860998
13018.0;76.34550289130696
13019.0;71.2530591590245
13020.0;76.61567150330853
13021.0;69.09123935499052
13022.0;72.77917599883594
13023.0;52.48685732338164
13024.0;75.58732993367721
13025.0;74.17376127939832
13026.0;52.8903978296411
13027.0;73.22229156084948
13028.0;54.44805528913078
13029.0;72.95666505907772
13030.0;77.17407314237086
13031.0;58.05807807878843
13032.0;69.03259713056515
13033.0;69.3888203173197
13034.0;97.30282717526639
13035.0;77.3394722827784
13036.0;71.91682423107108
13037.0;77.08134380464097
13038.0;74.45467084925325
13039.0;96.31856391347036
13040.0;94.87762771935323
13041.0;68.26707082949187
13042.0;93.17858741067977
13043.0;91.0824861138016
13044.0;77.7022612643053
13045.0;72.37815171780153
13046.0;74.74288545339496
13047.0;68.82145759598095
13048.0;56.55260965255597
13049.0;71.89434563538317
13050.0;74.44349137344996
13051.0;72.7168676392061
13052.0;88.280062618601
13053.0;74.1935933511445
13054.0;57.05617112540358
13055.0;74.15809337133398
13056.0;74.21435980848467
13057.0;72.93105016512705
13058.0;77.09155028755029
13059.0;72.73007971703245
13060.0;74.16139881655842
13061.0;68.63839990004666
13062.0;55.00983075468561
13063.0;77.0941181017715
13064.0;54.5977103775797
13065.0;71.76010503267528
13066.0;75.17277418816903
13067.0;68.96917413104545
13068.0;71.6457817662223
13069.0;73.20866710063952
13070.0;70.34193433901879
13071.0;72.02460147006789
13072.0;74.23888174590292
13073.0;69.13483957542869
13074.0;75.04132977774128
13075.0;55.47165763153146
13076.0;68.9535317545982
13077.0;96.07039076642982
13078.0;77.45732733997899
13079.0;74.96381335601777
13080.0;68.244363359612
13081.0;53.458224033930364
13082.0;77.28298324077389
13083.0;73.52600088910387
13084.0;72.78219114640659
13085.0;72.05516863784945
13086.0;74.90810752689568
13087.0;71.92569593952196
13088.0;69.41698819022871
13089.0;70.66417888020845
13090.0;68.87017913869512
13091.0;70.55773325446519
13092.0;77.2939541465576
13093.0;70.62385683445156
13094.0;53.343568182467465
13095.0;74.81007397619845
13096.0;77.53159340448155
13097.0;72.9145685514765
13098.0;49.984580628377714
13099.0;70.36853377631316
13100.0;74.88443813730191
13101.0;69.36680461984847
13102.0;72.06237085363321
13103.0;70.74284151985061
13104.0;71.42254484904569
13105.0;76.85589264504328
13106.0;74.65391772856344
13107.0;72.14181031480912
13108.0;69.8121432239537
13109.0;75.66219594092071
13110.0;68.20291523699512
13111.0;76.96119310846817
13112.0;58.00645604699021
13113.0;76.19403944486082
13114.0;73.17009050019672
13115.0;76.63766164740628
13116.0;91.34474455481146
13117.0;76.92116210520103
13118.0;68.5132063284283
13119.0;70.91154819624295
13120.0;69.06713122240086
13121.0;77.9779809559834
13122.0;71.3766540598897
13123.0;73.03630440913075
13124.0;69.85686268678039
13125.0;52.28861809345098
13126.0;71.7344264771907
13127.0;70.80374578287085
13128.0;77.18276645235692
13129.0;76.92742047892219
13130.0;77.77974067346165
13131.0;72.53626620652287
13132.0;51.90938913707279
13133.0;48.741791185432405
13134.0;73.06998526816862
13135.0;69.72853868627767
13136.0;68.54808024923284
13137.0;74.62506179528908
13138.0;56.1071677986227
13139.0;70.64169056244131
13140.0;76.68490518827716
13141.0;71.85057994247619
13142.0;76.53202412182094
13143.0;57.21975978330261
13144.0;68.43513656534728
13145.0;76.563183548778
13146.0;77.09028299379052
13147.0;73.4122669641624
13148.0;69.8406962193673
13149.0;72.14722361662228
13150.0;71.39109891244262
13151.0;72.9180182454472
13152.0;89.28148138887796
13153.0;68.38862287084937
13154.0;91.65719515486039
13155.0;96.77345462375857
13156.0;77.22936386494432
13157.0;71.9395906015142
13158.0;71.90546017710754
13159.0;74.25473049859336
13160.0;69.25998818115667
13161.0;90.63346794399013
13162.0;71.35549138973367
13163.0;75.06618699019258
13164.0;71.16005534130163
13165.0;71.71411704399702
13166.0;77.33155621163421
13167.0;95.93488681470816
13168.0;73.85207725292209
13169.0;73.78469682589538
13170.0;76.1331449439442
13171.0;94.94037787790786
13172.0;71.97372311180033
13173.0;96.75426424180107
13174.0;71.08049356504124
13175.0;73.04998715322579
13176.0;50.70103195985938
13177.0;88.02230226682218
13178.0;72.1741899204206
13179.0;73.16368771836278
13180.0;91.72180834690703
13181.0;73.02305935352624
13182.0;68.69296088033845
13183.0;87.63405387214455
13184.0;55.92244345536362
13185.0;77.9551516539474
13186.0;76.04703812030813
13187.0;70.13594986048203
13188.0;68.71754214094841
13189.0;72.15211547089626
13190.0;74.86087820076145
13191.0;75.59153756483902
13192.0;77.0721167177447
13193.0;76.79683880225642
13194.0;77.27236021142178
13195.0;71.75946891227848
13196.0;68.51142951757535
13197.0;73.3435590977919
13198.0;91.87078994301163
13199.0;71.03971273131135
13200.0;92.24576896513592
13201.0;48.600424456916315
13202.0;72.70865615604139
13203.0;68.85516377902329
13204.0;73.45773246545231
13205.0;76.21284768826439
13206.0;72.19720403704915
13207.0;54.01683871566384
13208.0;68.51164493152609
13209.0;68.9039456495077
13210.0;68.15825740637625
13211.0;75.00617661339437
13212.0;68.30510855477978
13213.0;74.67648360551385
13214.0;76.46525313493663
13215.0;70.9390861182944
13216.0;77.45133120232343
13217.0;74.69302716900033
13218.0;93.4998246606328
13219.0;74.28247024709933
13220.0;77.21808967161667
13221.0;94.37214424234935
13222.0;72.09525192258563
13223.0;55.16028776768273
13224.0;50.939973067427076
13225.0;69.02528370045701
13226.0;51.96450932780827
13227.0;72.42640235255938
13228.0;56.24113481182934
13229.0;57.14213116124978
13230.0;57.30953009428852
13231.0;77.03938372656467
13232.0;71.04511359928998
13233.0;77.14890194782696
13234.0;69.66524803248
13235.0;90.45509375176127
13236.0;77.66443283519993
13237.0;74.46657437098975
13238.0;69.65797396732026
13239.0;70.70843069411615
13240.0;74.04655733239342
13241.0;75.17836399903051
13242.0;53.5524478662135
13243.0;94.20383572326254
13244.0;76.79957903934762
13245.0;96.23899048903068
13246.0;92.7849663182307
13247.0;71.39961042576763
13248.0;77.59333867478009
13249.0;70.82592587789964
13250.0;94.84281195541638
13251.0;68.23421967519701
13252.0;77.83328300519034
13253.0;69.30888223489507
13254.0;90.25951413009543
13255.0;75.28114502969812
13256.0;70.8764415244716
13257.0;69.77103056206518
13258.0;74.34678488497012
13259.0;75.11323242877197
13260.0;55.82914494653515
13261.0;69.27652625337305
13262.0;90.46548442285622
13263.0;69.41576074088847
13264.0;69.43245253789627
13265.0;76.9889806009021
13266.0;91.48072384755666
13267.0;71.1616944971943
13268.0;69.83963053302587
13269.0;77.44805880181433
13270.0;70.11247852539411
13271.0;72.73212126482846
13272.0;51.04584287569257
13273.0;90.04398359928646
13274.0;71.0119665957722
13275.0;69.42880375992289
13276.0;75.77755575508758
13277.0;76.93233642714789
13278.0;77.49266020637604
13279.0;93.75897026163823
13280.0;70.83679656018114
13281.0;69.78015054371403
13282.0;69.35293509311117
13283.0;71.12962630770515
13284.0;70.71168795296923
13285.0;52.72177089445643
13286.0;69.3093214393591
13287.0;72.07939646730048
13288.0;75.31163581688119
13289.0;77.95242365376028
13290.0;90.45117176732849
13291.0;53.66324971555949
13292.0;71.60728639670742
13293.0;75.2451287795702
13294.0;70.11279826066556
13295.0;72.86061509816616
13296.0;73.19520275136
13297.0;77.55787820805925
13298.0;68.28210524387939
13299.0;96.99445820895896
13300.0;73.13226187720828
13301.0;91.15333525869598
13302.0;75.14850934761546
13303.0;74.05341202654827
13304.0;75.10560571880401
13305.0;68.59691349311859
13306.0;73.44304704028721
13307.0;71.44845778142141
13308.0;77.89002011116833
13309.0;76.26223420979292
13310.0;50.78309591959197
13311.0;69.07253397361436
13312.0;88.79628204821081
13313.0;72.75796266391842
13314.0;75.26253177541004
13315.0;76.6656057795378
13316.0;75.0119286731924
13317.0;73.41944442153152
13318.0;89.77200166549191
13319.0;70.8552974256977
13320.0;77.04132040229666
13321.0;76.35095570844007
13322.0;69.17035794855032
13323.0;72.18492324065251
13324.0;76.6533529417321
13325.0;91.66416826412667
13326.0;75.19780511171872
13327.0;69.75937345199975
13328.0;73.63748157495107
13329.0;75.83902425568282
13330.0;70.58594093891307
13331.0;69.20265718354125
13332.0;73.49030902981058
13333.0;72.37705652772323
13334.0;74.95328534095923
13335.0;69.82525075551871
13336.0;95.5575938929006
13337.0;76.86108693147922
13338.0;49.09121583432747
13339.0;70.98068357302196
13340.0;57.41731014782903
13341.0;77.70293326241533
13342.0;70.24915534587672
13343.0;70.32943964079402
13344.0;52.71726591271508
13345.0;50.73069976139779
13346.0;70.03150863939013
13347.0;74.14188077274429
13348.0;77.76389044738048
13349.0;73.04881712517344
13350.0;57.50825122818932
13351.0;54.660193669783496
13352.0;70.79799326040894
13353.0;73.50284554079776
13354.0;71.39556099072226
13355.0;77.78191367529708
13356.0;72.79972109422627
13357.0;73.09132566671894
13358.0;76.82010285918523
13359.0;55.35550487381195
13360.0;76.80762106354408
13361.0;68.98343367634773
13362.0;71.17301099116737
13363.0;72.94491816099314
13364.0;70.90496605790787
13365.0;52.393532137383716
13366.0;68.27182615531039
13367.0;75.38547068192774
13368.0;77.556032947756
13369.0;68.19170772377042
13370.0;70.16778738558754
13371.0;96.75660282699556
13372.0;74.0082040926485
13373.0;52.802053346347094
13374.0;77.80784169587326
13375.0;90.48279895419907
13376.0;96.54502065103028
13377.0;69.1562543645574
13378.0;92.99344872598954
13379.0;53.313053284588676
13380.0;77.28642444786347
13381.0;75.42632375115036
13382.0;77.8161913118163
13383.0;74.04342347643582
13384.0;76.93463258414656
13385.0;75.11162748844306
13386.0;90.33294239810186
13387.0;75.1056940775829
13388.0;73.04307640316145
13389.0;56.60492951348557
13390.0;55.45923763471403
13391.0;70.17967657845001
13392.0;68.30400330466269
13393.0;72.52907369902692
13394.0;71.10748886519406
13395.0;74.77463963022252
13396.0;70.80056123765218
13397.0;73.37013968024087
13398.0;71.0288993801277
13399.0;76.72343927649575
13400.0;58.492410461041445
13401.0;77.76127530706555
13402.0;69.34399885472942
13403.0;77.25123420778168
13404.0;68.93016625182307
13405.0;75.44731608606374
13406.0;77.84747309315712
13407.0;75.02699924973439
13408.0;74.16100962099662
13409.0;74.1043777245141
13410.0;71.86241974446463
13411.0;68.47410041633367
13412.0;71.12082107283035
13413.0;68.71473397386075
13414.0;70.93277593405787
13415.0;73.26055612630529
13416.0;54.18678657705989
13417.0;90.59578748179048
13418.0;73.27828486064433
13419.0;95.840420602308
13420.0;73.28402235332449
13421.0;94.24913433751102
13422.0;58.29399360634626
13423.0;69.05172164143133
13424.0;76.31690376644647
13425.0;77.96730416643405
13426.0;76.47167947500242
13427.0;71.86721700359006
13428.0;73.58358555112746
13429.0;71.42356155297908
13430.0;49.674480634154946
13431.0;75.88704660407394
13432.0;77.20042914320814
13433.0;76.98648742062991
13434.0;68.87683635452963
13435.0;77.05301582107485
13436.0;76.32076542688233
13437.0;75.08964260693361
13438.0;70.5229284523264
13439.0;74.0988319474284
13440.0;75.53647805425342
13441.0;54.87229986569497
13442.0;71.85348866312772
13443.0;74.69200866562737
13444.0;68.75028754722432
13445.0;69.35206950891391
13446.0;89.84391601576682
13447.0;90.04215495177766
13448.0;54.274290469259896
13449.0;73.94570927998416
13450.0;74.18443642388644
13451.0;53.51425027790829
13452.0;70.61003887616906
13453.0;72.25666017475734
13454.0;51.887477592206565
13455.0;70.65106093160341
13456.0;71.25347143011406
13457.0;96.8020940683429
13458.0;77.35313574651842
13459.0;73.69219834578948
13460.0;76.4369412134187
13461.0;55.16436820087428
13462.0;49.56974643183365
13463.0;74.80708738252947
13464.0;68.498823109983
13465.0;50.948860970956474
13466.0;71.66801042931012
13467.0;70.14012881699769
13468.0;70.20428974620762
13469.0;69.17534616666346
13470.0;70.57739721868865
13471.0;68.16066976721511
13472.0;73.10731616357681
13473.0;72.20141248598911
13474.0;73.36959389887127
13475.0;76.81436204957137
13476.0;68.62897494708186
13477.0;68.7448686692517
13478.0;51.74911639838071
13479.0;75.8796677379929
13480.0;51.39582333783909
13481.0;72.12295676606028
13482.0;70.03042156167155
13483.0;71.80783908971486
13484.0;76.62675067757094
13485.0;77.44981435795601
13486.0;74.56795071102957
13487.0;74.42085657412694
13488.0;68.8819860854088
13489.0;74.45088969514667
13490.0;51.53231173411996
13491.0;72.54734064059306
13492.0;71.70011131120108
13493.0;95.07903187186066
13494.0;68.74240696885586
13495.0;89.22340749591373
13496.0;73.82365204195743
13497.0;72.3820074667629
13498.0;73.042481895948
13499.0;52.896065915316086
13500.0;76.38971790875212
13501.0;70.64009389372958
13502.0;71.68084754619964
13503.0;73.85671170568116
13504.0;76.43932217004145
13505.0;55.486961796311405
13506.0;76.32401346382551
13507.0;70.49243688682868
13508.0;89.73351779090318
13509.0;72.91069369584238
13510.0;51.86977701427685
13511.0;74.42618138807096
13512.0;76.6015999156911
13513.0;75.42102688483891
13514.0;77.71991679562679
13515.0;94.13976186706277
13516.0;74.32993521345367
13517.0;93.18434588569087
13518.0;72.29721669156382
13519.0;74.56326009568183
13520.0;77.2229662743562
13521.0;71.87541969597017
13522.0;75.87458687150522
13523.0;88.90080585335613
13524.0;75.41671264999637
13525.0;76.1484911195065
13526.0;71.65049483968654
13527.0;70.25376596030341
13528.0;50.80133190300249
13529.0;68.11575529989024
13530.0;54.554808345271766
13531.0;93.35167768336737
13532.0;91.20273589275244
13533.0;56.25754055777675
13534.0;69.6027041049278
13535.0;70.48045593374812
13536.0;76.04170926660552
13537.0;53.044023107337
13538.0;72.55583171950947
13539.0;71.74909253075275
13540.0;70.69025551414511
13541.0;69.03654869337743
13542.0;75.43872352868927
13543.0;52.59633020365176
13544.0;70.0764835482988
13545.0;73.4120889396302
13546.0;74.91748364158472
13547.0;77.93177228967853
13548.0;75.93749416541041
13549.0;73.13624510900523
13550.0;77.9186322405506
13551.0;73.85644573177129
13552.0;68.39165310582712
13553.0;69.00461553891955
13554.0;77.88486433546655
13555.0;93.06212520910852
13556.0;52.050550449917054
13557.0;68.08090495987804
13558.0;56.72535665260477
13559.0;77.8887433273847
13560.0;69.18997289933857
13561.0;71.76599564623686
13562.0;88.01126303639754
13563.0;68.96579345199764
13564.0;68.39968089443258
13565.0;73.14790449630638
13566.0;94.87277377145017
13567.0;76.73028741831824
13568.0;91.22996219077636
13569.0;90.36427667638183
13570.0;71.80067489747252
13571.0;71.644182906126
13572.0;72.33606581704943
13573.0;73.52003060791884
13574.0;54.124565743838076
13575.0;74.10288492079857
13576.0;56.26741132862573
13577.0;71.97181587388974
13578.0;90.67987737722058
13579.0;75.62040198810028
13580.0;76.71386730801267
13581.0;70.67013081348742
13582.0;71.99634282005157
13583.0;70.56504115514142
13584.0;57.32230124050518
13585.0;68.5491072479309
13586.0;77.23789259255487
13587.0;91.37878718619818
13588.0;72.28970815508764
13589.0;92.38157794629134
13590.0;68.21462484778772
13591.0;75.5628618427325
13592.0;75.57341613728015
13593.0;77.42790520365048
13594.0;71.17824398799804
13595.0;74.23137917108889
13596.0;68.91100289131109
13597.0;77.26893644978908
13598.0;74.06845740909044
13599.0;71.59634257397386
13600.0;75.25836988276157
13601.0;68.74227788281824
13602.0;71.37141457858023
13603.0;52.24688188303189
13604.0;93.76502540845722
13605.0;53.08231915290979
13606.0;72.77443490316264
13607.0;90.15774585938756
13608.0;56.682686708850966
13609.0;52.753042063321374
13610.0;77.53787324183095
13611.0;71.46683544522604
13612.0;69.04537779974955
13613.0;76.09463145563295
13614.0;73.57943694597495
13615.0;70.76838709718017
13616.0;68.10817963105386
13617.0;76.13583534068573
13618.0;69.50848886905004
13619.0;89.74588407383393
13620.0;74.21378012439236
13621.0;72.61715252918546
13622.0;70.66003475796634
13623.0;71.94456080793987
13624.0;71.60117806193806
13625.0;68.94790084721501
13626.0;68.33933946103525
13627.0;75.47432824165105
13628.0;71.49567884411681
13629.0;69.49494611558504
13630.0;54.44374909739565
13631.0;77.09711103841346
13632.0;49.525217031277336
13633.0;71.66845168447156
13634.0;73.09022615541932
13635.0;70.00329283531487
13636.0;75.16849404466618
13637.0;76.6798498906551
13638.0;73.04547615797847
13639.0;75.61653156675146
13640.0;74.99448730545204
13641.0;92.82285037178876
13642.0;77.68535517532868
13643.0;77.51299864615316
13644.0;50.47426284320363
13645.0;71.75881790698536
13646.0;75.76246893641128
13647.0;69.73887821154634
13648.0;68.84837185343387
13649.0;88.18503384899086
13650.0;71.93897644274445
13651.0;74.95207639871559
13652.0;72.59330626209666
13653.0;89.86613658443706
13654.0;71.3342492151686
13655.0;76.6334682295023
13656.0;73.79365284846165
13657.0;77.12656145768148
13658.0;72.36359026546356
13659.0;72.72648354315913
13660.0;50.77387032202785
13661.0;91.17990314181796
13662.0;71.16894719021568
13663.0;70.31254690888822
13664.0;69.75624280090412
13665.0;73.94701953549901
13666.0;68.07887470612187
13667.0;75.48522748819364
13668.0;72.88227768041276
13669.0;94.28938630321649
13670.0;74.14764254594192
13671.0;73.78998021535892
13672.0;72.4880047944454
13673.0;73.12619660625063
13674.0;76.07014378052946
13675.0;77.43504297925686
13676.0;69.64498445502616
13677.0;73.95013648414283
13678.0;70.46623799882603
13679.0;90.89781240077917
13680.0;68.77276603745344
13681.0;72.14420995959381
13682.0;75.44350194695278
13683.0;76.39025710316936
13684.0;53.25254418828935
13685.0;75.75908911261763
13686.0;93.7848693375118
13687.0;73.80132673878708
13688.0;75.83225238817701
13689.0;71.11481931221927
13690.0;89.16054904267126
13691.0;55.96215870493718
13692.0;74.6098166178431
13693.0;69.19642591660306
13694.0;72.53110975732558
13695.0;76.19394880403509
13696.0;72.00074307485957
13697.0;54.73039706850105
13698.0;75.26583824809988
13699.0;92.47262268125723
13700.0;76.54066938965677
13701.0;95.172004103124
13702.0;91.04982375995095
13703.0;69.3161364872684
13704.0;58.23494208361521
13705.0;71.76180967140391
13706.0;74.50658345046904
13707.0;77.41613638521814
13708.0;49.49732153200195
13709.0;71.99752042052495
13710.0;57.259962555614095
13711.0;74.80766940462152
13712.0;74.92617299038471
13713.0;77.60080581056015
13714.0;75.15772579721543
13715.0;49.14691367814284
13716.0;68.61253345815764
13717.0;69.1164559299761
13718.0;76.19535828379749
13719.0;73.37843711971493
13720.0;71.43278550893135
13721.0;50.724003709294635
13722.0;75.4922743401825
13723.0;72.4378100699727
13724.0;76.79990643650943
13725.0;55.602443132472914
13726.0;74.22273645095841
13727.0;55.966093125101395
13728.0;68.1687147602243
13729.0;68.6737218571365
13730.0;75.94379617797561
13731.0;74.03680805489857
13732.0;55.40187670141583
13733.0;73.33051123525146
13734.0;94.3562759373546
13735.0;93.79153891696015
13736.0;71.21754025063545
13737.0;54.83632826437143
13738.0;77.64645252895366
13739.0;69.4459930212156
13740.0;58.38820224492477
13741.0;69.0502355534356
13742.0;76.13751117821118
13743.0;69.38409600461196
13744.0;71.61534141250742
13745.0;76.18446239110807
13746.0;89.58691629557674
13747.0;93.95667397194275
13748.0;71.8281818905699
13749.0;75.95026962343061
13750.0;68.87569478250295
13751.0;88.75018536594315
13752.0;71.90842406263
13753.0;92.09052173150228
13754.0;69.43817431794395
13755.0;71.94752792944422
13756.0;96.3375161140964
13757.0;72.6539325146623
13758.0;50.46334673833192
13759.0;70.63283824139134
13760.0;76.34244145867302
13761.0;72.06106144199893
13762.0;68.56027810406172
13763.0;77.2772037560614
13764.0;72.54047016609263
13765.0;70.24957417318124
13766.0;74.120723957831
13767.0;73.14065910001615
13768.0;72.59572546193084
13769.0;74.05123896526474
13770.0;70.91941394311871
13771.0;76.22058701514534
13772.0;56.1858486153063
13773.0;91.44073423767226
13774.0;71.51281335664345
13775.0;55.45654697184362
13776.0;74.04619790505348
13777.0;93.30709503547031
13778.0;93.31874069790847
13779.0;73.57515064123929
13780.0;71.50752976123196
13781.0;74.33064469964017
13782.0;77.15832943067394
13783.0;92.11650191835848
13784.0;89.75168766072598
13785.0;53.45235556633304
